ID,Retailer,Retailer ID,Invoice Date,Region,State,City,Gender Type,Product Category,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
3683,Foot Locker,1185732,22-07-2021,MidWest,Illinois,Chicago,Men,Apparel,49,49,2401,1104.46,0.46,Online
3684,Foot Locker,1185732,23-07-2021,MidWest,Illinois,Chicago,Women,Apparel,53,73,3869,2476.16,0.64,Online
3685,Foot Locker,1185732,24-07-2021,MidWest,Illinois,Chicago,Men,Street Footwear,56,115,6440,3542,0.55,Online
3686,Foot Locker,1185732,25-07-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,49,75,3675,1800.75,0.49,Online
3687,Foot Locker,1185732,26-07-2021,MidWest,Illinois,Chicago,Women,Street Footwear,48,39,1872,842.4,0.45,Online
3688,Foot Locker,1185732,27-07-2021,MidWest,Illinois,Chicago,Women,Athletic Footwear,47,33,1551,791.01,0.51,Online
3689,Foot Locker,1185732,28-07-2021,MidWest,Illinois,Chicago,Men,Apparel,56,33,1848,868.56,0.47,Online
3690,Foot Locker,1185732,29-07-2021,MidWest,Illinois,Chicago,Women,Apparel,60,65,3900,2340,0.6,Online
3691,Foot Locker,1185732,30-07-2021,MidWest,Illinois,Chicago,Men,Street Footwear,55,112,6160,3326.4,0.54,Online
3692,Foot Locker,1185732,31-07-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,46,65,2990,1405.3,0.47,Online
3693,Foot Locker,1185732,01-08-2021,MidWest,Illinois,Chicago,Women,Street Footwear,48,49,2352,1105.44,0.47,Online
3694,Foot Locker,1185732,02-08-2021,MidWest,Illinois,Chicago,Women,Athletic Footwear,46,53,2438,1292.14,0.53,Online
3695,Foot Locker,1185732,03-08-2021,MidWest,Illinois,Chicago,Men,Apparel,56,41,2296,1148,0.5,Online
3696,Foot Locker,1185732,04-08-2021,MidWest,Illinois,Chicago,Women,Apparel,61,65,3965,2379,0.6,Online
3697,Foot Locker,1185732,05-08-2021,MidWest,Illinois,Chicago,Men,Street Footwear,57,150,8550,4702.5,0.55,Online
3698,Foot Locker,1185732,06-08-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,46,75,3450,1656,0.48,Online
3699,Foot Locker,1185732,07-08-2021,MidWest,Illinois,Chicago,Women,Street Footwear,46,75,3450,1690.5,0.49,Online
3700,Foot Locker,1185732,08-08-2021,MidWest,Illinois,Chicago,Women,Athletic Footwear,49,54,2646,1402.38,0.53,Online
3701,Foot Locker,1185732,09-08-2021,MidWest,Illinois,Chicago,Men,Apparel,59,58,3422,1539.9,0.45,Online
3702,Foot Locker,1185732,10-08-2021,MidWest,Illinois,Chicago,Women,Apparel,64,81,5184,3265.92,0.63,Online
3703,Foot Locker,1185732,12-02-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,35,100,35000,10500,0.3,Online
3704,Foot Locker,1185732,12-02-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,35,275,96250,38500,0.4,Online
3705,Foot Locker,1185732,11-03-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,40,200,80000,24000,0.3,Online
3706,Foot Locker,1185732,11-03-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,30,225,67500,20250,0.3,Online
3707,Foot Locker,1185732,11-03-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,35,75,26250,7875,0.3,Online
3708,Foot Locker,1185732,11-03-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,40,225,90000,36000,0.4,Online
3709,Foot Locker,1185732,12-04-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,40,150,60000,18000,0.3,Online
3710,Foot Locker,1185732,12-04-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,30,150,45000,13500,0.3,Online
3711,Foot Locker,1185732,12-04-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,35,75,26250,7875,0.3,Online
3712,Foot Locker,1185732,12-04-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,50,225,112500,45000,0.4,Online
3713,Foot Locker,1185732,13-05-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,50,200,100000,30000,0.3,Online
3714,Foot Locker,1185732,13-05-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,45,175,78750,23625,0.3,Online
3715,Foot Locker,1185732,13-05-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,45,100,45000,13500,0.3,Online
3716,Foot Locker,1185732,13-05-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,60,250,150000,60000,0.4,Online
3717,Foot Locker,1185732,12-06-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,40,250,100000,30000,0.3,Online
3718,Foot Locker,1185732,12-06-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,35,200,70000,21000,0.3,Online
3719,Foot Locker,1185732,12-06-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,35,175,61250,18375,0.3,Online
3720,Foot Locker,1185732,12-06-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,55,325,178750,71500,0.4,Online
3721,Foot Locker,1185732,11-07-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,45,300,135000,40500,0.3,Online
3722,Foot Locker,1185732,11-07-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,40,225,90000,27000,0.3,Online
3723,Foot Locker,1185732,11-07-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,40,175,70000,21000,0.3,Online
3724,Foot Locker,1185732,11-07-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,55,375,206250,82500,0.4,Online
3725,Foot Locker,1185732,12-08-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,45,300,135000,40500,0.3,Online
3726,Foot Locker,1185732,12-08-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,40,225,90000,27000,0.3,Online
3727,Foot Locker,1185732,12-08-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,40,200,80000,24000,0.3,Online
3728,Foot Locker,1185732,12-08-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,55,350,192500,77000,0.4,Online
3729,Foot Locker,1185732,13-09-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,40,275,110000,33000,0.3,Online
3730,Foot Locker,1185732,13-09-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,35,175,61250,18375,0.3,Online
3731,Foot Locker,1185732,13-09-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,35,150,52500,15750,0.3,Online
3732,Foot Locker,1185732,13-09-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,50,225,112500,45000,0.4,Online
3733,Foot Locker,1185732,12-10-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,45,250,112500,33750,0.3,Online
3734,Foot Locker,1185732,12-10-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,45,150,67500,20250,0.3,Online
3735,Foot Locker,1185732,12-10-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,45,125,56250,16875,0.3,Online
3736,Foot Locker,1185732,12-02-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,33,25,825,363,0.44,Online
3737,Foot Locker,1185732,12-02-2021,MidWest,South Dakota,Sioux Falls,Men,Apparel,48,46,2208,993.6,0.45,Online
3738,Foot Locker,1185732,12-02-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,32,80,2560,1408,0.55,Online
3739,Foot Locker,1185732,11-03-2021,MidWest,South Dakota,Sioux Falls,Men,Street Footwear,39,124,4836,2369.64,0.49,Online
3740,Foot Locker,1185732,11-03-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,37,50,1850,777,0.42,Online
3741,Foot Locker,1185732,11-03-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,27,59,1593,669.06,0.42,Online
3742,Foot Locker,1185732,11-03-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,33,23,759,333.96,0.44,Online
3743,Foot Locker,1185732,11-03-2021,MidWest,South Dakota,Sioux Falls,Men,Apparel,47,31,1457,728.5,0.5,Online
3744,Foot Locker,1185732,11-03-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,37,59,2183,1156.99,0.53,Online
3745,Foot Locker,1185732,12-04-2021,MidWest,South Dakota,Sioux Falls,Men,Street Footwear,38,113,4294,1975.24,0.46,Online
3746,Foot Locker,1185732,12-04-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,39,42,1638,671.58,0.41,Online
3747,Foot Locker,1185732,12-04-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,29,45,1305,522,0.4,Online
3748,Foot Locker,1185732,12-04-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,34,20,680,292.4,0.43,Online
3749,Foot Locker,1185732,12-04-2021,MidWest,South Dakota,Sioux Falls,Men,Apparel,56,29,1624,747.04,0.46,Online
3750,Foot Locker,1185732,12-04-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,48,61,2928,1551.84,0.53,Online
3751,Foot Locker,1185732,13-05-2021,MidWest,South Dakota,Sioux Falls,Men,Street Footwear,58,139,8062,3789.14,0.47,Online
3752,Foot Locker,1185732,13-05-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,45,60,2700,1215,0.45,Online
3753,Foot Locker,1185732,13-05-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,43,46,1978,830.76,0.42,Online
3754,Foot Locker,1185732,13-05-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,43,26,1118,503.1,0.45,Online
3755,Foot Locker,1185732,13-05-2021,MidWest,South Dakota,Sioux Falls,Men,Apparel,51,38,1938,969,0.5,Online
3756,Foot Locker,1185732,13-05-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,58,68,3944,2011.44,0.51,Online
3757,Foot Locker,1185732,12-06-2021,MidWest,South Dakota,Sioux Falls,Men,Street Footwear,41,135,5535,2546.1,0.46,Online
3758,Foot Locker,1185732,12-06-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,39,70,2730,1092,0.4,Online
3759,Foot Locker,1185732,12-06-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,32,54,1728,743.04,0.43,Online
3760,Foot Locker,1185732,12-06-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,32,49,1568,705.6,0.45,Online
3761,Foot Locker,1185732,12-06-2021,MidWest,South Dakota,Sioux Falls,Men,Apparel,41,51,2091,940.95,0.45,Online
3762,Foot Locker,1185732,12-06-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,50,94,4700,2491,0.53,Online
3763,Foot Locker,1185732,11-07-2021,MidWest,South Dakota,Sioux Falls,Men,Street Footwear,47,154,7238,3329.48,0.46,Online
3764,Foot Locker,1185732,11-07-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,44,81,3564,1603.8,0.45,Online
3765,Foot Locker,1185732,11-07-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,37,61,2257,947.94,0.42,Online
3766,Foot Locker,1185732,11-07-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,38,44,1672,718.96,0.43,Online
3767,Foot Locker,1185732,11-07-2021,MidWest,South Dakota,Sioux Falls,Men,Apparel,49,52,2548,1172.08,0.46,Online
3768,Foot Locker,1185732,11-07-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,53,94,4982,2640.46,0.53,Online
3769,Foot Locker,1185732,12-08-2021,MidWest,South Dakota,Sioux Falls,Men,Street Footwear,49,131,6419,3081.12,0.48,Online
3770,Foot Locker,1185732,12-08-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,42,78,3276,1474.2,0.45,Online
3771,Foot Locker,1185732,12-08-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,36,65,2340,936,0.4,Online
3772,Foot Locker,1185732,12-08-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,38,58,2204,947.72,0.43,Online
3773,Foot Locker,1185732,12-08-2021,MidWest,South Dakota,Sioux Falls,Men,Apparel,47,46,2162,994.52,0.46,Online
3774,Foot Locker,1185732,12-08-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,53,88,4664,2332,0.5,Online
3775,Foot Locker,1185732,13-09-2021,MidWest,South Dakota,Sioux Falls,Men,Street Footwear,42,138,5796,2608.2,0.45,Online
3776,Foot Locker,1185732,13-09-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,39,80,3120,1248,0.4,Online
3777,Foot Locker,1185732,13-09-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,32,53,1696,678.4,0.4,Online
3778,Foot Locker,1185732,13-09-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,34,39,1326,530.4,0.4,Online
3779,Foot Locker,1185732,13-09-2021,MidWest,South Dakota,Sioux Falls,Men,Apparel,41,42,1722,861,0.5,Online
3780,Foot Locker,1185732,13-09-2021,MidWest,South Dakota,Sioux Falls,Women,Apparel,46,65,2990,1495,0.5,Online
3781,Foot Locker,1185732,12-10-2021,MidWest,South Dakota,Sioux Falls,Men,Street Footwear,54,104,5616,2583.36,0.46,Online
3782,Foot Locker,1185732,12-10-2021,MidWest,South Dakota,Sioux Falls,Men,Athletic Footwear,41,75,3075,1291.5,0.42,Online
3783,Foot Locker,1185732,12-10-2021,MidWest,South Dakota,Sioux Falls,Women,Street Footwear,43,42,1806,722.4,0.4,Online
3784,Foot Locker,1185732,12-10-2021,MidWest,South Dakota,Sioux Falls,Women,Athletic Footwear,43,36,1548,696.6,0.45,Online
3785,Foot Locker,1185732,12-10-2021,MidWest,South Dakota,Sioux Falls,Men,Apparel,54,38,2052,964.44,0.47,Online
3786,Foot Locker,1185732,04-06-2021,MidWest,Illinois,Chicago,Men,Apparel,55,175,96250,33687.5,0.35,Outlet
3787,Foot Locker,1185732,07-06-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,45,175,78750,27562.5,0.35,Outlet
3788,Foot Locker,1185732,08-06-2021,MidWest,Illinois,Chicago,Women,Street Footwear,35,225,78750,27562.5,0.35,Outlet
3789,Foot Locker,1185732,10-06-2021,MidWest,Illinois,Chicago,Men,Apparel,55,175,96250,33687.5,0.35,Outlet
3790,Foot Locker,1185732,13-06-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,50,200,100000,35000,0.35,Outlet
3791,Foot Locker,1185732,14-06-2021,MidWest,Illinois,Chicago,Women,Street Footwear,40,225,90000,31500,0.35,Outlet
3792,Foot Locker,1185732,16-06-2021,MidWest,Illinois,Chicago,Men,Apparel,60,125,75000,26250,0.35,Outlet
3793,Foot Locker,1185732,19-06-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,50,150,75000,26250,0.35,Outlet
3794,Foot Locker,1185732,20-06-2021,MidWest,Illinois,Chicago,Women,Street Footwear,40,150,60000,21000,0.35,Outlet
3795,Foot Locker,1185732,22-06-2021,MidWest,Illinois,Chicago,Men,Apparel,60,100,60000,21000,0.35,Outlet
3796,Foot Locker,1185732,25-06-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,55,200,110000,38500,0.35,Outlet
3797,Foot Locker,1185732,26-06-2021,MidWest,Illinois,Chicago,Women,Street Footwear,50,175,87500,30625,0.35,Outlet
3798,Foot Locker,1185732,28-06-2021,MidWest,Illinois,Chicago,Men,Apparel,60,125,75000,26250,0.35,Outlet
3799,Foot Locker,1185732,01-07-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,45,250,112500,39375,0.35,Outlet
3800,Foot Locker,1185732,02-07-2021,MidWest,Illinois,Chicago,Women,Street Footwear,40,200,80000,28000,0.35,Outlet
3801,Foot Locker,1185732,04-07-2021,MidWest,Illinois,Chicago,Men,Apparel,50,175,87500,30625,0.35,Outlet
3802,Foot Locker,1185732,07-07-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,45,325,146250,51187.5,0.35,Outlet
3803,Foot Locker,1185732,08-07-2021,MidWest,Illinois,Chicago,Women,Street Footwear,40,250,100000,35000,0.35,Outlet
3804,Foot Locker,1185732,10-07-2021,MidWest,Illinois,Chicago,Men,Apparel,50,225,112500,39375,0.35,Outlet
3805,Foot Locker,1185732,13-07-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,45,325,146250,51187.5,0.35,Outlet
3806,Foot Locker,1185732,14-07-2021,MidWest,Illinois,Chicago,Women,Street Footwear,40,250,100000,35000,0.35,Outlet
3807,Foot Locker,1185732,16-07-2021,MidWest,Illinois,Chicago,Men,Apparel,50,200,100000,35000,0.35,Outlet
3808,Foot Locker,1185732,19-07-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,45,300,135000,47250,0.35,Outlet
3809,Foot Locker,1185732,20-07-2021,MidWest,Illinois,Chicago,Women,Street Footwear,40,200,80000,28000,0.35,Outlet
3810,Foot Locker,1185732,22-07-2021,MidWest,Illinois,Chicago,Men,Apparel,50,175,87500,30625,0.35,Outlet
3811,Foot Locker,1185732,25-07-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,50,250,125000,43750,0.35,Outlet
3812,Foot Locker,1185732,26-07-2021,MidWest,Illinois,Chicago,Women,Street Footwear,50,150,75000,26250,0.35,Outlet
3813,Foot Locker,1185732,28-07-2021,MidWest,Illinois,Chicago,Men,Apparel,60,125,75000,26250,0.35,Outlet
3814,Foot Locker,1185732,31-07-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,50,250,125000,43750,0.35,Outlet
3815,Foot Locker,1185732,01-08-2021,MidWest,Illinois,Chicago,Women,Street Footwear,50,195,97500,34125,0.35,Outlet
3816,Foot Locker,1185732,03-08-2021,MidWest,Illinois,Chicago,Men,Apparel,60,150,90000,31500,0.35,Outlet
3817,Foot Locker,1185732,06-08-2021,MidWest,Illinois,Chicago,Men,Athletic Footwear,50,300,150000,52500,0.35,Outlet
3818,Foot Locker,1185732,07-08-2021,MidWest,Illinois,Chicago,Women,Street Footwear,50,250,125000,43750,0.35,Outlet
3819,Foot Locker,1185732,09-08-2021,MidWest,Illinois,Chicago,Men,Apparel,60,200,120000,42000,0.35,Outlet
3820,Foot Locker,1185732,25-05-2021,MidWest,Nebraska,Omaha,Men,Apparel,45,125,56250,19687.5,0.35,Outlet
3821,Foot Locker,1185732,28-05-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,35,125,43750,15312.5,0.35,Outlet
3822,Foot Locker,1185732,29-05-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,25,175,43750,15312.5,0.35,Outlet
3823,Foot Locker,1185732,31-05-2021,MidWest,Nebraska,Omaha,Men,Apparel,45,125,56250,19687.5,0.35,Outlet
3824,Foot Locker,1185732,03-06-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,40,100,40000,14000,0.35,Outlet
3825,Foot Locker,1185732,04-06-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,30,150,45000,15750,0.35,Outlet
3826,Foot Locker,1185732,06-06-2021,MidWest,Nebraska,Omaha,Men,Apparel,50,50,25000,8750,0.35,Outlet
3827,Foot Locker,1185732,09-06-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,35,75,26250,9187.5,0.35,Outlet
3828,Foot Locker,1185732,10-06-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,25,75,18750,6562.5,0.35,Outlet
3829,Foot Locker,1185732,12-06-2021,MidWest,Nebraska,Omaha,Men,Apparel,45,25,11250,3937.5,0.35,Outlet
3830,Foot Locker,1185732,15-06-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,40,125,50000,17500,0.35,Outlet
3831,Foot Locker,1185732,16-06-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,35,100,35000,12250,0.35,Outlet
3832,Foot Locker,1185732,18-06-2021,MidWest,Nebraska,Omaha,Men,Apparel,50,50,25000,8750,0.35,Outlet
3833,Foot Locker,1185732,21-06-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,35,150,52500,18375,0.35,Outlet
3834,Foot Locker,1185732,22-06-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,30,175,52500,18375,0.35,Outlet
3835,Foot Locker,1185732,24-06-2021,MidWest,Nebraska,Omaha,Men,Apparel,45,150,67500,23625,0.35,Outlet
3836,Foot Locker,1185732,27-06-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,40,300,120000,42000,0.35,Outlet
3837,Foot Locker,1185732,28-06-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,35,225,78750,27562.5,0.35,Outlet
3838,Foot Locker,1185732,30-06-2021,MidWest,Nebraska,Omaha,Men,Apparel,45,175,78750,27562.5,0.35,Outlet
3839,Foot Locker,1185732,03-07-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,45,275,123750,43312.5,0.35,Outlet
3840,Foot Locker,1185732,04-07-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,40,200,80000,28000,0.35,Outlet
3841,Foot Locker,1185732,06-07-2021,MidWest,Nebraska,Omaha,Men,Apparel,40,100,40000,14000,0.35,Outlet
3842,Foot Locker,1185732,09-07-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,35,200,70000,24500,0.35,Outlet
3843,Foot Locker,1185732,10-07-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,20,100,20000,7000,0.35,Outlet
3844,Foot Locker,1185732,12-07-2021,MidWest,Nebraska,Omaha,Men,Apparel,30,75,22500,7875,0.35,Outlet
3845,Foot Locker,1185732,15-07-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,30,150,45000,15750,0.35,Outlet
3846,Foot Locker,1185732,16-07-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,30,50,15000,5250,0.35,Outlet
3847,Foot Locker,1185732,18-07-2021,MidWest,Nebraska,Omaha,Men,Apparel,40,25,10000,3500,0.35,Outlet
3848,Foot Locker,1185732,21-07-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,30,150,45000,15750,0.35,Outlet
3849,Foot Locker,1185732,22-07-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,30,95,28500,9975,0.35,Outlet
3850,Foot Locker,1185732,24-07-2021,MidWest,Nebraska,Omaha,Men,Apparel,50,100,50000,17500,0.35,Outlet
3851,Foot Locker,1185732,27-07-2021,MidWest,Nebraska,Omaha,Men,Athletic Footwear,40,250,100000,35000,0.35,Outlet
3852,Foot Locker,1185732,28-07-2021,MidWest,Nebraska,Omaha,Women,Street Footwear,40,200,80000,28000,0.35,Outlet
3853,Foot Locker,1185732,30-07-2021,MidWest,Nebraska,Omaha,Men,Apparel,50,150,75000,26250,0.35,Outlet
3854,Foot Locker,1185732,15-12-2021,MidWest,Michigan,Detroit,Women,Athletic Footwear,50,550,275000,96250,0.35,In-store
3855,Foot Locker,1185732,18-01-2021,MidWest,Michigan,Detroit,Men,Athletic Footwear,30,425,127500,44625,0.35,In-store
3856,Foot Locker,1185732,18-01-2021,MidWest,Michigan,Detroit,Women,Street Footwear,20,425,85000,29750,0.35,In-store
3857,Foot Locker,1185732,18-01-2021,MidWest,Michigan,Detroit,Men,Apparel,40,325,130000,45500,0.35,In-store
3858,Foot Locker,1185732,18-02-2021,MidWest,Michigan,Detroit,Men,Athletic Footwear,30,325,97500,34125,0.35,In-store
3859,Foot Locker,1185732,18-02-2021,MidWest,Michigan,Detroit,Women,Street Footwear,20,375,75000,26250,0.35,In-store
3860,Foot Locker,1185732,18-02-2021,MidWest,Missouri,St. Louis,Men,Apparel,40,325,130000,45500,0.35,In-store
3861,Foot Locker,1185732,17-03-2021,MidWest,Missouri,St. Louis,Men,Athletic Footwear,35,300,105000,36750,0.35,In-store
3862,Foot Locker,1185732,17-03-2021,MidWest,Missouri,St. Louis,Women,Street Footwear,25,350,87500,30625,0.35,In-store
3863,Foot Locker,1185732,17-03-2021,MidWest,Missouri,St. Louis,Men,Apparel,45,250,112500,39375,0.35,In-store
3864,Foot Locker,1185732,18-04-2021,MidWest,Missouri,St. Louis,Men,Athletic Footwear,30,275,82500,28875,0.35,In-store
3865,Foot Locker,1185732,18-04-2021,MidWest,Missouri,St. Louis,Women,Street Footwear,20,275,55000,19250,0.35,In-store
3866,Foot Locker,1185732,18-04-2021,MidWest,Missouri,St. Louis,Men,Apparel,40,225,90000,31500,0.35,In-store
3867,Foot Locker,1185732,19-05-2021,MidWest,Missouri,St. Louis,Men,Athletic Footwear,35,325,113750,39812.5,0.35,In-store
3868,Foot Locker,1185732,19-05-2021,MidWest,Missouri,St. Louis,Women,Street Footwear,30,300,90000,31500,0.35,In-store
3869,Foot Locker,1185732,19-05-2021,MidWest,Missouri,St. Louis,Men,Apparel,45,250,112500,39375,0.35,In-store
